Id	Sent1	Sent2	STANFORD_IDENTITY	STANFORD_SOFT	STANFORD_HYBRID	UD_IDENTITY	UD_SOFT	UD_HYBRID	CONST_IDENTITY	STANFORD_EMBED	STANFORD_HYBRID_EMBED	UD_EMBED	UD_HYBRID_EMBED	BASE_VECTOR_STANFORD	BASE_JACC_WORD	BASE_JACC_POSTAG	BASE_JACC_RELATION_STANFORD	BASE_VECTOR_UD	BASE_JACC_RELATION_UD	Score	Label
4038	A Seadoo is being ridden by a woman	A woman is riding a Seadoo	0.0	0.03275956532124442	0.004525992577277171	0.0	0.02034694167020988	0.0	0.5620503128615808	0.0	0.004525992577277171	0.0	0.05514657513675455	0.77005354108682	0.5555555820465088	0.5555555820465088	0.3333333432674408	0.77005354108682	0.3333333432674408	5	ENTAILMENT
4040	A person is riding a jetski in the waves	A Seadoo is being ridden by a woman	0.0	0.043100897484158754	0.00637128255766952	0.0	0.053553996121951004	0.007880911157564938	0.3676515027497614	0.02763166916781928	0.00637128255766952	0.03862535262740317	0.029514989386214573	0.8240856434303292	0.2142857164144516	0.2142857164144516	0.25	0.8240856434303292	0.25	3.9	NEUTRAL
4041	A person is riding a jetski in the waves	A woman is parking a Seadoo	0.0	0.4760488785697058	0.11810172157170386	0.0	0.407002842561024	0.09714265080407805	0.5757469834744143	0.03580052021661773	0.11810172157170386	0.024403146110369135	0.2061972517076957	0.8811039019443198	0.25	0.25	0.30000001192092896	0.8811039019443198	0.30000001192092896	2.6	NEUTRAL
4043	A woman is riding a Seadoo	There is no person riding a jetski in the waves	0.0	0.03449451082700639	0.008631538482222914	0.0	0.021631058327943577	0.005407764581985894	0.2465704472227732	0.03568144356275129	0.008631538482222914	0.012208188659506713	0.011476877748135338	0.7671412823766146	0.23076923191547394	0.23076923191547394	0.07692307978868484	0.7671412823766146	0.07692307978868484	2.7	CONTRADICTION
4045	A man is dancing	A person is dancing	0.14262122804383723	1.0	0.5713106140219186	0.10869565217391301	1.0	0.5543478260869565	1.0	0.616509295968325	0.5713106140219186	0.6021736725041433	0.7924163954004796	1.0	0.6000000238418579	0.6000000238418579	0.5	1.0	0.5	4.5	ENTAILMENT
4046	A man is standing still	A man is dancing	0.09544852029762858	0.6692448354763201	0.38234667788697435	0.06965977657191909	0.6408699444616558	0.3552648605167874	0.8241540018899818	0.0988696666303597	0.38234667788697435	0.07233449638061913	0.41985200363906144	0.8819171036881969	0.5	0.5	0.75	0.8819171036881969	0.75	2.6	NEUTRAL
4047	A man is slowly dancing on the road	A man is dancing on the road	0.715069432137756	0.722192584210525	0.7154057498365067	0.7184502510682462	0.7241578070287384	0.7189865339933428	0.7366650554904728	0.715069432137756	0.7154057498365067	0.7155157573202594	0.7181530864234977	0.9511897312113419	0.875	0.875	0.8571428656578064	0.9511897312113419	0.8571428656578064	4.7	ENTAILMENT
4049	A man is slowly dancing on the road	A man is dancing	0.3873461304181272	0.41059818857873503	0.3884268495788218	0.31492964504498255	0.05462828506265296	0.0350379050062787	0.5211351733344141	0.3873461304181272	0.3884268495788218	0.325205451482229	0.035847130812830044	0.8247860988423226	0.5	0.5	0.4285714328289032	0.8247860988423226	0.4285714328289032	4.4	ENTAILMENT
4050	A man is dancing	There is no man dancing on the road	0.05524378079826163	0.03267794655309785	0.016355066683695883	0.034231483157063314	0.01834468266341984	0.0	0.3108978409131466	0.101051821051407	0.016355066683695883	0.08377502875984671	0.0	0.6304883249912805	0.3333333432674408	0.20000000298023224	0.0	0.6304883249912805	0.0	3.2	NEUTRAL
4056	A man is running on the road	The man is running on the road	0.8055591753808916	1.0	0.8238077672040478	0.8939014202172096	1.0	0.8523038169091695	1.0	0.8679040444403422	0.8238077672040478	0.8802760553700484	0.9403844278089852	1.0	0.75	0.75	0.7142857313156128	1.0	0.7142857313156128	4.8	ENTAILMENT
4058	The man is running on the road	A dog is running on the road	0.4040020221135789	1.0	0.6144781118911701	0.46783625730994155	1.0	0.6400258969551799	1.0	0.5472849940740345	0.6144781118911701	0.5881375941371388	0.7586846773564297	1.0	0.5555555820465088	0.5555555820465088	0.5	1.0	0.5	3.2	NEUTRAL
4061	There is no dog running on the road	A man is running on the road	0.18900713171738973	0.1850059618448534	0.17738587146933268	0.2536199125395355	0.21732284151482664	0.21952536618184076	0.3436245501167319	0.18900713171738973	0.17738587146933268	0.23861961076798718	0.21333931434639564	0.8421052631578947	0.5	0.5	0.30000001192092896	0.8421052631578947	0.30000001192092896	2.3	NEUTRAL
4062	A dog is running on the road	A man is running on the road	0.4040020221135789	1.0	0.7025742282891463	0.46783625730994155	1.0	0.7103782208534749	1.0	0.5880847754623816	0.7025742282891463	0.6251160977344464	0.7959669727897433	1.0	0.75	0.75	0.7142857313156128	1.0	0.7142857313156128	3.7	NEUTRAL
4063	A man is outside and is throwing blades at a target which is close	A man is outside and is throwing blades at a close target	0.8191909068798977	0.7110587490715893	0.7646497422037373	0.794291352741958	0.6331107960067688	0.7134074615687789	0.5563240263828035	0.8191909068798977	0.7646497422037373	0.8040899365326372	0.7134074615687789	0.9256379771978037	0.9166666865348816	0.9166666865348816	0.7142857313156128	0.9256379771978037	0.7142857313156128	4.8	ENTAILMENT
4065	A man is outside close to a target for blade throwing	A man is outside and is throwing blades at a close target	0.02291629587846959	0.05210073939875273	0.0308127932984913	0.010773807620804496	0.02816251246661963	0.01280617561397177	0.22058764116807283	0.03820951283236629	0.0308127932984913	0.013615091730945097	0.014783226958332986	0.7669074499306874	0.5714285969734192	0.375	0.4000000059604645	0.7597456497402568	0.3125	3.9	NEUTRAL
4068	A man is outside and is throwing blades at a close target	The man is hurling knives at a tree	0.0	0.15986786005460946	0.04260021926975953	0.0	0.14819589600638333	0.03759937733809354	0.4872630566126277	0.05087975652246617	0.04260021926975953	0.009978330066943894	0.06942225971249631	0.8622479818365826	0.2666666805744171	0.2666666805744171	0.2857142984867096	0.8622479818365826	0.2857142984867096	3.5	NEUTRAL
4069	A man is outside and is throwing blades at a close target	The man is removing knives from a tree	0.0	0.15986786005460946	0.029361440760820267	0.0	0.14819589600638333	0.02716517310167282	0.4872630566126277	0.01758962848051516	0.029361440760820267	0.0055476200748831705	0.05012316495844345	0.8622479818365826	0.1875	0.1875	0.20000000298023224	0.8622479818365826	0.20000000298023224	2.9	NEUTRAL
4071	The man is throwing knives at a tree	A man is inside the house and is throwing blades at a close target	0.04029182038527065	0.16645975667670956	0.07848807004678082	0.002552117634749285	0.03964902709291507	0.010755062087314976	0.630839876229417	0.0733241178000642	0.07848807004678082	0.002364097877021402	0.01462493050518109	0.92921050646178	0.3125	0.3125	0.25	0.9166984970282113	0.25	3.7	NEUTRAL
4072	A man is outside close to a target for blade throwing	The man is throwing knives at a tree	0.0766669608404806	0.2485245050990855	0.11815549123678534	0.0567963098947871	0.19317488962520613	0.07834756036698741	0.23914605989977938	0.1395185119956434	0.11815549123678534	0.049797426052567394	0.10279197486517583	0.8652258233316383	0.2666666805744171	0.2666666805744171	0.2142857164144516	0.859419469006961	0.2142857164144516	3.5	NEUTRAL
4074	A horse is being ridden by a man	A man is riding a horse	0.0	0.06658852826652262	0.021341949061601542	0.0	0.04481375536121345	0.010657105964099809	0.5620503128615808	0.0181145074158523	0.021341949061601542	0.010683883201613871	0.07227063851717892	0.7938841860374447	0.5555555820465088	0.5555555820465088	0.3333333432674408	0.7938841860374447	0.3333333432674408	5	ENTAILMENT
4076	One man is riding a horse	The man is riding a horse	0.7851261048094781	0.8003659323321779	0.7856694661910854	0.8602150537634408	0.868348415682629	0.8598918536267136	1.0	0.8124098580845899	0.7856694661910854	0.8155861032316285	0.7421191988356758	0.8744746321952062	0.7142857313156128	0.7142857313156128	0.6666666865348816	0.8744746321952062	0.6666666865348816	5	ENTAILMENT
4083	A man is stopping a horse	The man is riding a horse	0.05015262234864202	1.0	0.4326077204396767	0.03840245775729645	1.0	0.4250432545139966	1.0	0.2407984559221357	0.4326077204396767	0.2166966214352153	0.5852939504416759	1.0	0.5	0.5	0.6666666865348816	1.0	0.6666666865348816	3.9	NEUTRAL
4084	The man is riding a horse	A man is riding a horse	0.7851261048094781	1.0	0.805668489388104	0.8602150537634408	1.0	0.8098635079780546	1.0	0.8541683919478463	0.805668489388104	0.8477071842768107	0.9218593437895328	1.0	0.7142857313156128	0.7142857313156128	0.6666666865348816	1.0	0.6666666865348816	5	ENTAILMENT
4085	A picture is being drawn by a man	A man is drawing a picture	0.0	0.06658852826652262	0.021341949061601542	0.0	0.04481375536121345	0.010657105964099809	0.5620503128615808	0.0	0.021341949061601542	0.0	0.10261826994713708	0.7938841860374447	0.5555555820465088	0.5555555820465088	0.3333333432674408	0.7938841860374447	0.3333333432674408	4.9	ENTAILMENT
4087	A man is taking a picture of a drawing	A man is drawing a picture	0.06452705393235171	0.6806687481480216	0.36306813859171344	0.04239730246362961	0.5807351034508107	0.30200227833005316	0.5757469834744143	0.14528273920266588	0.36306813859171344	0.15587255775135955	0.36605617290944537	0.9429080709444059	0.75	0.5555555820465088	0.7142857313156128	0.9429080709444059	0.7142857313156128	2.865	NEUTRAL
4088	The person is painting	The person is drawing	0.14262122804383723	1.0	0.5713106140219186	0.10869565217391301	1.0	0.5543478260869565	1.0	0.43941756987223207	0.5713106140219186	0.4163129567795916	0.7059987531123947	1.0	0.6000000238418579	0.6000000238418579	1.0	1.0	1.0	3.4	NEUTRAL
4090	Someone is drawing a person	The person is drawing	0.44207735716796404	0.050772033464059535	0.006742214033321417	0.4876184360034337	0.03702748934070192	0.0	0.8241540018899818	0.0	0.006742214033321417	0.0	0.0	0.9116846116771036	0.5	0.5	0.1666666716337204	0.9116846116771036	0.1666666716337204	4	ENTAILMENT
4094	A picture is being drawn by a man	The person is drawing	0.0	0.054662034634220605	0.0025428688504683114	0.0	0.03641885670843531	0.0	0.6819724366716238	0.0	0.0025428688504683114	0.0	0.005408539080253624	0.7423074889580903	0.09090909361839294	0.09090909361839294	0.1111111119389534	0.7423074889580903	0.1111111119389534	4.1	ENTAILMENT
4100	Someone is playing the guitar	Somebody is playing the guitar	0.4478886498117267	1.0	0.7028679707111276	0.4107142857142857	1.0	0.684237051290862	1.0	0.9125697270462986	0.7028679707111276	0.9066829348280058	0.9495090941045551	1.0	0.6666666865348816	0.6666666865348816	0.6000000238418579	1.0	0.6000000238418579	4.8	ENTAILMENT
4102	Somebody is playing the guitar	Someone is playing a piano	0.06387842926304464	1.0	0.34481417702463024	0.04464285714285713	1.0	0.3418459212425263	1.0	0.5694071620490699	0.34481417702463024	0.6283558473597646	0.7031514907636329	1.0	0.25	0.25	0.1428571492433548	1.0	0.1428571492433548	2.8	NEUTRAL
4105	Someone is playing the guitar	Someone is dismantling a piano	0.0	1.0	0.26343743597087244	0.0	1.0	0.2689047717224474	1.0	0.0	0.26343743597087244	0.0	0.41712423815464	1.0	0.25	0.25	0.3333333432674408	1.0	0.3333333432674408	2.2	NEUTRAL
4108	There is no man eating food	A man is eating some food	0.05015262234864202	0.03251913231377934	0.031813947689099065	0.03840245775729645	0.01405386049753069	0.018450584403215828	0.37583847448639035	0.05015262234864202	0.031813947689099065	0.03840245775729645	0.01791866202582028	0.6726727939963124	0.5	0.5	0.25	0.6726727939963124	0.25	4.1	CONTRADICTION
4109	A man is eating a pizza	A pizza is being eaten by a man	0.0	0.06658852826652262	0.021341949061601542	0.0	0.04481375536121345	0.010657105964099809	0.5620503128615808	0.01555547284228952	0.021341949061601542	0.2447901466354674	0.10019206163538578	0.7938841860374447	0.5555555820465088	0.5555555820465088	0.3333333432674408	0.7938841860374447	0.3333333432674408	4.9	ENTAILMENT
4112	There is no man eating a pizza	A man is eating some food	0.0	0.11919300697083962	0.0032323420662439322	0.0	0.08281607378345257	0.0	0.37583847448639035	0.0	0.0032323420662439322	0.0	0.0	0.8235294117647058	0.30000001192092896	0.30000001192092896	0.10000000149011612	0.8235294117647058	0.10000000149011612	3.1	NEUTRAL
4113	A man is eating a pizza	Some food is being eaten by a man	0.0	0.06658852826652262	0.012211115184730777	0.0	0.04481375536121345	0.005328552982049904	0.5620503128615808	0.0549563417981721	0.012211115184730777	0.15790402846248838	0.07208638043575326	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.7938841860374447	0.20000000298023224	4.4	ENTAILMENT
4115	A man is eating a pizza	A man is eating some food	0.3516490710150574	1.0	0.5628721927908886	0.35330261136712743	1.0	0.5636750809635773	1.0	0.5529478233393157	0.5628721927908886	0.5879011668533553	0.6840797897833621	1.0	0.5	0.5	0.4285714328289032	1.0	0.4285714328289032	4.2	ENTAILMENT
4117	A cute panda is lying down	A cute panda is not lying down	0.7194872702344698	0.7194872702344698	0.7194872702344698	0.7155150050753921	0.7155150050753921	0.7155150050753921	1.0	0.6816590947607604	0.7194872702344698	0.6768072743598962	0.7155150050753921	0.9198662110077999	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.9198662110077999	0.8333333134651184	3.9	CONTRADICTION
4118	The panda bear is resting on the logs	The panda bear is lying on the logs	0.17958891651619635	0.1437873733763859	0.1521449946428353	0.17866258295048495	0.1677362893815636	0.16374896674008832	1.0	0.4379127392101782	0.1521449946428353	0.4364889250235315	0.16464580184114871	0.88	0.7777777910232544	0.7777777910232544	0.5555555820465088	0.88	0.5555555820465088	4.7	ENTAILMENT
4119	The panda bear is lying on the logs	The panda bear is not lying on the logs	0.7283647048224465	0.7324930051231633	0.7285577024628427	0.7283289354270783	0.7343928878892094	0.7293841958469274	1.0	0.6592801955676326	0.7285577024628427	0.6912026862308694	0.7293386913336143	0.9622504486493763	0.8888888955116272	0.8888888955116272	0.875	0.9622504486493763	0.875	2.8	CONTRADICTION
4120	The log is lying on the panda bear	The panda bear is lying on the logs	0.14258683914416403	0.6595955510484892	0.3599868263532749	0.10861447858928357	0.6350848538560744	0.2652511984966334	1.0	0.18374960793377315	0.3599868263532749	0.1693476036057532	0.3392605110254288	1.0	0.7777777910232544	0.7777777910232544	0.5555555820465088	1.0	0.5555555820465088	3.4	CONTRADICTION
4123	A cute panda is lying down	The log is lying on the panda bear	0.02986124183861989	0.22143019090359797	0.08799057777359849	0.01597442458898586	0.14497235415070409	0.053081584090036465	0.5004499317531402	0.07211323413746798	0.08799057777359849	0.04475481338041688	0.0720819473974065	0.6633249580710799	0.27272728085517883	0.27272728085517883	0.09090909361839294	0.6633249580710799	0.09090909361839294	3.2	NEUTRAL
4125	The panda bear is lying on the logs	A cute panda is not lying down	0.020814045272710895	0.15446342611468902	0.06133393727927717	0.012355196235505295	0.0198131129738121	0.0	0.5004499317531402	0.10269987251058485	0.06133393727927717	0.0468114319612804	0.003798545769150648	0.610170215847752	0.25	0.25	0.0833333358168602	0.610170215847752	0.0833333358168602	3.7	CONTRADICTION
4126	A cute panda is lying down	The panda bear is lying on the logs	0.028928997264854903	0.21468541905453278	0.08524673029904949	0.017267557141171987	0.15691397951853134	0.05743580551439259	0.5004499317531402	0.16057353320014642	0.08524673029904949	0.07657940128018302	0.08737991568426291	0.6633249580710799	0.27272728085517883	0.27272728085517883	0.09090909361839294	0.6633249580710799	0.09090909361839294	4	NEUTRAL
4127	A dog is jumping on a trampoline	A dog is bouncing on a trampoline	0.15442320253308503	1.0	0.5780248577029283	0.1670843776106934	1.0	0.5873941911780062	1.0	0.6072062449430456	0.5780248577029283	0.616535928289661	0.810224329061295	1.0	0.75	0.75	1.0	1.0	1.0	5	ENTAILMENT
4132	A dog is lying on a trampoline	A dog is bouncing on a trampoline	0.15442320253308503	1.0	0.5780248577029283	0.1670843776106934	1.0	0.5873941911780062	1.0	0.3555268184927599	0.5780248577029283	0.3708344210995694	0.6886271004873686	1.0	0.75	0.75	1.0	1.0	1.0	3.6	NEUTRAL
4134	There is no dog bouncing on a trampoline	A dog is jumping on a trampoline	0.10469907627927315	0.1850059618448534	0.1352724060459502	0.1455196219489138	0.21732284151482664	0.1781168810272801	0.3436245501167319	0.14984371359109777	0.1352724060459502	0.19333968837562715	0.19996581203350558	0.8421052631578947	0.5	0.5	0.4444444477558136	0.8421052631578947	0.4444444477558136	3.7	CONTRADICTION
4136	A man is doing back flips on a trampoline	A man is jumping on a trampoline	0.1005055398304921	0.658512705018437	0.3764132081953676	0.1140647859511147	0.6881710180664904	0.4012351089683053	0.7366650554904728	0.2256169987316579	0.3764132081953676	0.11881149398552059	0.4659501826037348	0.8388704928078611	0.6000000238418579	0.6000000238418579	0.75	0.8388704928078611	0.75	4.3	ENTAILMENT
4137	There is no man doing back flips on a trampoline	A man is doing back flips on a trampoline	0.2200507115712346	0.18414056025579534	0.19768109840569573	0.25903922937353346	0.1953584538277623	0.21294815478144172	0.29933671841725834	0.22364325041830577	0.19768109840569573	0.26204629676845315	0.21197951676419383	0.8888888888888888	0.7272727489471436	0.7272727489471436	0.5454545617103577	0.8888888888888888	0.5454545617103577	3.5	CONTRADICTION
4141	A man is doing back flips on a trampoline	There are no kids jumping on a trampoline	0.06814285035273576	0.11971890939944105	0.08809019138452286	0.09934300720780057	0.11325183176627072	0.10166681002515494	0.253136198279631	0.08379274381304497	0.08809019138452286	0.10347708107243224	0.10230616982424978	0.6067880364121376	0.2142857164144516	0.2142857164144516	0.25	0.6067880364121376	0.25	3.1	NEUTRAL
4142	Several kids are jumping on a trampoline	A man is jumping on a trampoline	0.20322344547992255	0.46548106057331395	0.3168198751602824	0.2548036758563074	0.561045030999921	0.3831740869718441	1.0	0.3108779830646204	0.3168198751602824	0.15038453347520242	0.4898920371615279	0.7635417155709333	0.4000000059604645	0.4000000059604645	0.3333333432674408	0.7635417155709333	0.3333333432674408	3.6	NEUTRAL
4145	A woman is slicing an onion	A woman is cutting an onion	0.10030524469728404	1.0	0.5535234159357763	0.0768049155145929	1.0	0.5402230010499387	1.0	0.6360547915116037	0.5535234159357763	0.6265484204301555	0.8142015798006758	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	4.9	ENTAILMENT
4146	There is no woman cutting an onion	A woman is cutting an onion	0.12323730641190493	0.11919300697083962	0.09910416647571403	0.09425036232265178	0.08281607378345257	0.0692407962840224	0.37583847448639035	0.12323730641190493	0.09910416647571403	0.09425036232265178	0.06928097691658901	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	3.5	CONTRADICTION
4147	A woman is cutting meat	A woman is slicing some meat	0.05660097825173979	0.8992144648578675	0.4735083318810797	0.04140525855001501	0.9340350158680657	0.4853118260911331	1.0	0.5505345950636646	0.4735083318810797	0.5690430547976343	0.7487207090876044	0.9506541513652698	0.5714285969734192	0.5714285969734192	0.800000011920929	0.9506541513652698	0.800000011920929	4.9	ENTAILMENT
4148	A woman is cutting meat	A woman is not cutting meat	0.6893728086485714	0.6871335777712047	0.6885952268422602	0.6775074858941582	0.6739217208198965	0.676211706039297	1.0	0.6445862643870458	0.6885952268422602	0.6297895718929011	0.6757324159473681	0.9198662110077999	0.8333333134651184	0.8333333134651184	0.800000011920929	0.9198662110077999	0.800000011920929	3.3	CONTRADICTION
4149	A woman is cutting an onion	A woman is slicing some meat	0.05015262234864202	1.0	0.31000486502997443	0.03840245775729645	1.0	0.30194904100675796	1.0	0.34521941579193793	0.31000486502997443	0.361023158583954	0.551700632308789	1.0	0.3333333432674408	0.3333333432674408	0.4285714328289032	1.0	0.4285714328289032	3	NEUTRAL
4152	A woman is cutting meat	There is no woman cutting an onion	0.0	0.03250641632696421	0.0012173971733301274	0.0	0.02077535003018862	0.0	0.37583847448639035	0.0	0.0012173971733301274	0.0	2.130065986641846E-4	0.8043996665398437	0.3333333432674408	0.3333333432674408	0.1111111119389534	0.8043996665398437	0.1111111119389534	2.4	ENTAILMENT
4154	A man is playing a wooden flute	A wooden flute is being played by a man	0.01914620330411261	0.07636477619330785	0.052454792368303416	0.011890586583153704	0.06764723760347689	0.043627157832091784	0.5620503128615808	0.062432708616465625	0.052454792368303416	0.16129781082826355	0.135790979304205	0.8132202844993978	0.6000000238418579	0.6000000238418579	0.4000000059604645	0.8132202844993978	0.4000000059604645	5	ENTAILMENT
4162	A man is playing a wooden flute	A man is playing the piano	0.263547581211808	0.7676339244536597	0.42220778973801115	0.2605495134667988	0.7520139255059558	0.4154348145435128	1.0	0.5012950901693862	0.42220778973801115	0.5338437616101585	0.5565998823102969	0.9459053029269173	0.4444444477558136	0.4444444477558136	0.375	0.9459053029269173	0.375	3	NEUTRAL
4163	The man is cleaning the drawing on the board	The man is erasing the drawing on the board	0.2211228985615554	1.0	0.6202802156369114	0.2738251263808275	1.0	0.6447762515636137	1.0	0.22002576158358603	0.6202802156369114	0.2654953810682657	0.6995328559385915	1.0	0.7777777910232544	0.7777777910232544	1.0	1.0	1.0	4.6	ENTAILMENT
4165	The man is erasing the other man's work from the board	The man is erasing the other man's work from the panel	0.7694918287850678	1.0	0.8317196529346937	0.35242793098055575	1.0	0.6558457749153446	1.0	0.7889348097823469	0.8317196529346937	0.6060956164534961	0.7866031197022832	1.0	0.8181818127632141	0.8181818127632141	0.8181818127632141	1.0	0.8181818127632141	4.4	ENTAILMENT
4168	The man is erasing the drawing on the board	The girl is erasing the other man's work from the board	0.02329546177370561	0.3590018390306332	0.12140704540262395	0.013806877356684325	0.3569095147250641	0.1258869941934608	0.8935522373693767	0.07601395019622564	0.12140704540262395	0.060606697613257966	0.1861093336514112	0.9369159781709221	0.4615384638309479	0.4615384638309479	0.3076923191547394	0.9417433124117757	0.3076923191547394	3.6	NEUTRAL
4173	There is no woman cutting a vegetable	A woman is cutting a vegetable	0.12323730641190493	0.11919300697083962	0.09910416647571403	0.09425036232265178	0.08281607378345257	0.0692407962840224	0.37583847448639035	0.12323730641190493	0.09910416647571403	0.09425036232265178	0.06799224492458489	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	3.2	CONTRADICTION
4174	An eggplant is being sliced by a woman	A woman is slicing an eggplant	0.0	0.06658852826652262	0.006160562615720016	0.0	0.04481375536121345	0.0	0.5620503128615808	0.022658060428551032	0.006160562615720016	0.007950738515660331	0.11891118368216248	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.09090909361839294	0.7938841860374447	0.09090909361839294	4.8	ENTAILMENT
4176	An eggplant is being sliced by a woman	A woman is cutting a vegetable	0.0	0.06658852826652262	0.012211115184730777	0.0	0.04481375536121345	0.005328552982049904	0.5620503128615808	0.0	0.012211115184730777	0.0	0.05439947059498165	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.7938841860374447	0.20000000298023224	4.1	ENTAILMENT
4178	A woman is slicing an eggplant	A woman is slicing a vegetable	0.3516490710150574	1.0	0.5628721927908886	0.35330261136712743	1.0	0.5636750809635773	1.0	0.5860235590034311	0.5628721927908886	0.6273825161353166	0.7066480017009238	1.0	0.5	0.5	0.4285714328289032	1.0	0.4285714328289032	4.3	ENTAILMENT
4179	A woman is slicing an eggplant	There is no woman cutting a vegetable	0.0	0.0769376960440963	0.0032323420662439322	0.0	0.05628368855284636	0.0	0.37583847448639035	0.00452807448241619	0.0032323420662439322	0.0	0.0	0.8235294117647058	0.1818181872367859	0.1818181872367859	0.10000000149011612	0.8235294117647058	0.10000000149011612	3.4	CONTRADICTION
4181	A dog is eating a doll	A dog is biting a doll	0.10030524469728404	1.0	0.5535234159357763	0.0768049155145929	1.0	0.5402230010499387	1.0	0.36009435488307406	0.5535234159357763	0.3421818850476565	0.6721662892924574	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	4.3	ENTAILMENT
4183	A dog is playing with a toy	A dog is having fun with a toy	0.14362066597417023	0.38336483101294017	0.2510363649224072	0.16630813937018718	0.5059079487275889	0.2821404730495323	0.3885741255168432	0.14561019574185316	0.2510363649224072	0.2655417912056462	0.35600742115194556	0.9635460822563594	0.6666666865348816	0.6666666865348816	0.8571428656578064	0.9635460822563594	0.8571428656578064	4.4	ENTAILMENT
4185	A dog is playing with a toy	A kid is playing with a toy dog	0.15317364254835955	0.7962857167291161	0.40257145754409146	0.10572265893523554	0.7314777925242676	0.2581510326004231	1.0	0.27231061777870047	0.40257145754409146	0.2051210786458656	0.3701315944646618	0.9635460822563594	0.875	0.875	0.4444444477558136	0.9635460822563594	0.4444444477558136	2.3	NEUTRAL
4193	A man is dancing	There is no man dancing	0.09544852029762858	0.00879131108004472	0.02605995784441834	0.06965977657191909	0.0	0.008707472071489895	0.5965781179648807	0.1745942557400246	0.02605995784441834	0.16509224486825808	0.008707472071489895	0.5698028822981898	0.5	0.2857142984867096	0.0	0.5698028822981898	0.0	3.7	CONTRADICTION
4194	A man is praying fervently	A man is praying	0.6692448354763201	0.6692448354763201	0.6692448354763201	0.6408699444616558	0.6408699444616558	0.6408699444616558	0.8241540018899818	0.6692448354763201	0.6692448354763201	0.6408699444616558	0.6408699444616558	0.8819171036881969	0.800000011920929	0.800000011920929	0.75	0.8819171036881969	0.75	4.4	ENTAILMENT
4195	There is no man praying	A man is praying	0.0	0.00879131108004472	0.0	0.0	0.0	0.0	0.35730125520126715	0.0	0.0	0.0	0.0	0.629940788348712	0.5	0.5	0.1666666716337204	0.629940788348712	0.1666666716337204	3.9	CONTRADICTION
4197	A man is dancing	There is no man praying	0.0	0.00879131108004472	0.0	0.0	0.0	0.0	0.35730125520126715	0.0	0.0	0.0	0.0	0.629940788348712	0.2857142984867096	0.2857142984867096	0.1666666716337204	0.629940788348712	0.1666666716337204	1.3	NEUTRAL
4199	A man is praying	There is no man dancing	0.0	0.00879131108004472	0.0	0.0	0.0	0.0	0.5965781179648807	0.04566740868633919	0.0	0.043182033597773076	0.0	0.5698028822981898	0.2857142984867096	0.2857142984867096	0.0	0.5698028822981898	0.0	1.6	NEUTRAL
4202	There is no man slicing some bread	A man is slicing some bread	0.12323730641190493	0.11919300697083962	0.09910416647571403	0.09425036232265178	0.08281607378345257	0.0692407962840224	0.37583847448639035	0.12323730641190493	0.09910416647571403	0.09425036232265178	0.06771260571901959	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	3.9	CONTRADICTION
4205	A man is slicing some bread	A man is cutting a slice of bread	0.034388154461344835	0.7045005959282241	0.2126601495149556	0.02685516715557799	0.7137273667745739	0.21092053903369906	0.5757469834744143	0.22080421624520824	0.2126601495149556	0.23648143934430937	0.36780139944616586	0.9216353751380653	0.4000000059604645	0.4000000059604645	0.3333333432674408	0.9216353751380653	0.3333333432674408	4.8	ENTAILMENT
4207	A man is slicing bread	A person is slicing a piece of bread	0.03880959941144036	0.6334971263596468	0.2594955313128842	0.028955051432074257	0.6666463523507619	0.26825118558581956	0.5757469834744143	0.16091226007974013	0.2594955313128842	0.15029913645376067	0.3893077787697622	0.9045340337332908	0.4444444477558136	0.4444444477558136	0.2222222238779068	0.9045340337332908	0.2222222238779068	4.4	ENTAILMENT
4209	A man is slicing some bread	A person is slicing a piece of bread	0.034388154461344835	0.7045005959282241	0.2355145357208486	0.02685516715557799	0.7137273667745739	0.2370472210730245	0.5757469834744143	0.14258007653423577	0.2355145357208486	0.13939911114554762	0.3495675516946987	0.9216353751380653	0.4000000059604645	0.4000000059604645	0.20000000298023224	0.9216353751380653	0.20000000298023224	4.6	ENTAILMENT
4212	Someone is scratching the belly of an animal	Someone is stroking the belly of an animal	0.23679478346237123	1.0	0.6238382693913487	0.28586013272077593	1.0	0.6486878531238897	1.0	0.5171602214811184	0.6238382693913487	0.5482012860015567	0.7802537722010484	1.0	0.7777777910232544	0.7777777910232544	1.0	1.0	1.0	4.3	ENTAILMENT
4213	Someone is scratching the belly of an animal	Someone is scratching the back of an animal	0.17958891651619635	1.0	0.5730694135566202	0.17866258295048493	1.0	0.5730898934169443	1.0	0.3806858831605719	0.5730694135566202	0.37970919587130886	0.6682861244795472	1.0	0.7777777910232544	0.7777777910232544	0.75	1.0	0.75	4	NEUTRAL
